state,district,year,residualsodiumcarbonate
Uttar Pradesh,Fatehpur,2014,
Uttar Pradesh,Fatehpur,2015,
Uttar Pradesh,Fatehpur,2017,
Uttar Pradesh,Fatehpur,2018,
Uttar Pradesh,Firozabad,2000,
Uttar Pradesh,Firozabad,2001,
Uttar Pradesh,Firozabad,2002,
Uttar Pradesh,Firozabad,2003,
Uttar Pradesh,Firozabad,2004,
Uttar Pradesh,Firozabad,2005,
Uttar Pradesh,Firozabad,2006,
Uttar Pradesh,Firozabad,2007,
Uttar Pradesh,Firozabad,2008,
Uttar Pradesh,Firozabad,2009,
Uttar Pradesh,Firozabad,2010,
Uttar Pradesh,Firozabad,2011,
Uttar Pradesh,Firozabad,2012,
Uttar Pradesh,Firozabad,2013,
Uttar Pradesh,Firozabad,2014,
Uttar Pradesh,Firozabad,2015,
Uttar Pradesh,Firozabad,2017,
Uttar Pradesh,Firozabad,2018,
Uttar Pradesh,Gautam Buddha Nagar,2000,
Uttar Pradesh,Gautam Buddha Nagar,2001,
Uttar Pradesh,Gautam Buddha Nagar,2002,
Uttar Pradesh,Gautam Buddha Nagar,2003,
Uttar Pradesh,Gautam Buddha Nagar,2005,
Uttar Pradesh,Gautam Buddha Nagar,2006,
Uttar Pradesh,Gautam Buddha Nagar,2007,
Uttar Pradesh,Gautam Buddha Nagar,2008,
Uttar Pradesh,Gautam Buddha Nagar,2009,
Uttar Pradesh,Gautam Buddha Nagar,2010,
Uttar Pradesh,Gautam Buddha Nagar,2011,
Uttar Pradesh,Gautam Buddha Nagar,2012,
Uttar Pradesh,Gautam Buddha Nagar,2013,
Uttar Pradesh,Gautam Buddha Nagar,2014,
Uttar Pradesh,Gautam Buddha Nagar,2015,
Uttar Pradesh,Gautam Buddha Nagar,2017,
Uttar Pradesh,Gautam Buddha Nagar,2018,
Uttar Pradesh,Ghaziabad,2000,
Uttar Pradesh,Ghaziabad,2001,
Uttar Pradesh,Ghaziabad,2002,
Uttar Pradesh,Ghaziabad,2003,
Uttar Pradesh,Ghaziabad,2005,
Uttar Pradesh,Ghaziabad,2006,
Uttar Pradesh,Ghaziabad,2007,
Uttar Pradesh,Ghaziabad,2008,
Uttar Pradesh,Ghaziabad,2009,
Uttar Pradesh,Ghaziabad,2010,
Uttar Pradesh,Ghaziabad,2011,
Uttar Pradesh,Ghaziabad,2012,
Uttar Pradesh,Ghaziabad,2013,
Uttar Pradesh,Ghaziabad,2014,
Uttar Pradesh,Ghaziabad,2015,
Uttar Pradesh,Ghaziabad,2017,
Uttar Pradesh,Ghaziabad,2018,
Uttar Pradesh,Ghazipur,2000,
Uttar Pradesh,Ghazipur,2001,
Uttar Pradesh,Ghazipur,2002,
Uttar Pradesh,Ghazipur,2003,
Uttar Pradesh,Ghazipur,2005,
Uttar Pradesh,Ghazipur,2006,
Uttar Pradesh,Ghazipur,2007,
Uttar Pradesh,Ghazipur,2008,
Uttar Pradesh,Ghazipur,2009,
Uttar Pradesh,Ghazipur,2010,
Uttar Pradesh,Ghazipur,2011,
Uttar Pradesh,Ghazipur,2012,
Uttar Pradesh,Ghazipur,2013,
Uttar Pradesh,Ghazipur,2014,
Uttar Pradesh,Ghazipur,2015,
Uttar Pradesh,Ghazipur,2017,
Uttar Pradesh,Ghazipur,2018,
Uttar Pradesh,Gonda,2000,
Uttar Pradesh,Gonda,2001,
Uttar Pradesh,Gonda,2002,
Uttar Pradesh,Gonda,2003,
Uttar Pradesh,Gonda,2004,
Uttar Pradesh,Gonda,2005,
Uttar Pradesh,Gonda,2006,
Uttar Pradesh,Gonda,2007,
Uttar Pradesh,Gonda,2008,
Uttar Pradesh,Gonda,2009,
Uttar Pradesh,Gonda,2010,
Uttar Pradesh,Gonda,2011,
Uttar Pradesh,Gonda,2012,
Uttar Pradesh,Gonda,2013,
Uttar Pradesh,Gonda,2014,
Uttar Pradesh,Gonda,2015,
Uttar Pradesh,Gonda,2017,
Uttar Pradesh,Gonda,2018,
Uttar Pradesh,Gorakhpur,2000,
Uttar Pradesh,Gorakhpur,2001,
Uttar Pradesh,Gorakhpur,2002,
Uttar Pradesh,Gorakhpur,2003,
Uttar Pradesh,Gorakhpur,2005,
Uttar Pradesh,Gorakhpur,2006,
Uttar Pradesh,Gorakhpur,2007,
Uttar Pradesh,Gorakhpur,2008,
Uttar Pradesh,Gorakhpur,2009,
Uttar Pradesh,Gorakhpur,2010,
Uttar Pradesh,Gorakhpur,2011,
Uttar Pradesh,Gorakhpur,2012,
Uttar Pradesh,Gorakhpur,2013,
Uttar Pradesh,Gorakhpur,2014,
Uttar Pradesh,Gorakhpur,2015,
Uttar Pradesh,Gorakhpur,2016,
Uttar Pradesh,Gorakhpur,2017,
Uttar Pradesh,Hamirpur,2000,
Uttar Pradesh,Hamirpur,2001,
Uttar Pradesh,Hamirpur,2002,
Uttar Pradesh,Hamirpur,2017,
Uttar Pradesh,Hardoi,2000,
Uttar Pradesh,Hardoi,2001,
Uttar Pradesh,Hardoi,2003,
Uttar Pradesh,Hardoi,2004,
Uttar Pradesh,Hardoi,2005,
Uttar Pradesh,Hardoi,2006,
Uttar Pradesh,Hardoi,2007,
Uttar Pradesh,Hardoi,2008,
Uttar Pradesh,Hardoi,2009,
Uttar Pradesh,Hardoi,2010,
Uttar Pradesh,Hardoi,2011,
Uttar Pradesh,Hardoi,2012,
Uttar Pradesh,Hardoi,2013,
Uttar Pradesh,Hardoi,2014,
Uttar Pradesh,Hardoi,2015,
Uttar Pradesh,Hardoi,2017,
Uttar Pradesh,Hathras,2000,
Uttar Pradesh,Hathras,2001,
Uttar Pradesh,Hathras,2002,
Uttar Pradesh,Hathras,2003,
Uttar Pradesh,Hathras,2004,
Uttar Pradesh,Hathras,2005,
Uttar Pradesh,Hathras,2006,
Uttar Pradesh,Hathras,2007,
Uttar Pradesh,Hathras,2008,
Uttar Pradesh,Hathras,2009,
Uttar Pradesh,Hathras,2010,
Uttar Pradesh,Hathras,2011,
Uttar Pradesh,Hathras,2012,
Uttar Pradesh,Hathras,2013,
Uttar Pradesh,Hathras,2014,
Uttar Pradesh,Hathras,2015,
Uttar Pradesh,Hathras,2017,
Uttar Pradesh,Hathras,2018,
Uttar Pradesh,Jalaun,2000,
Uttar Pradesh,Jalaun,2001,
Uttar Pradesh,Jalaun,2002,
Uttar Pradesh,Jalaun,2003,
Uttar Pradesh,Jalaun,2005,
Uttar Pradesh,Jalaun,2006,
Uttar Pradesh,Jalaun,2007,
Uttar Pradesh,Jalaun,2008,
Uttar Pradesh,Jalaun,2009,
Uttar Pradesh,Jalaun,2010,
Uttar Pradesh,Jalaun,2011,
Uttar Pradesh,Jalaun,2012,
Uttar Pradesh,Jalaun,2013,
Uttar Pradesh,Jalaun,2014,
Uttar Pradesh,Jalaun,2015,
Uttar Pradesh,Jalaun,2017,
Uttar Pradesh,Jaunpur,2000,
Uttar Pradesh,Jaunpur,2001,
Uttar Pradesh,Jaunpur,2002,
Uttar Pradesh,Jaunpur,2003,
Uttar Pradesh,Jaunpur,2005,
Uttar Pradesh,Jaunpur,2006,
Uttar Pradesh,Jaunpur,2007,
Uttar Pradesh,Jaunpur,2008,
Uttar Pradesh,Jaunpur,2009,
Uttar Pradesh,Jaunpur,2010,
Uttar Pradesh,Jaunpur,2011,
Uttar Pradesh,Jaunpur,2012,
Uttar Pradesh,Jaunpur,2013,
Uttar Pradesh,Jaunpur,2014,
Uttar Pradesh,Jaunpur,2015,
Uttar Pradesh,Jaunpur,2017,
Uttar Pradesh,Jhansi,2000,
Uttar Pradesh,Jhansi,2001,
Uttar Pradesh,Jhansi,2002,
Uttar Pradesh,Jhansi,2003,
Uttar Pradesh,Jhansi,2006,
Uttar Pradesh,Jhansi,2007,
Uttar Pradesh,Jhansi,2008,
Uttar Pradesh,Jhansi,2009,
Uttar Pradesh,Jhansi,2010,
Uttar Pradesh,Jhansi,2011,
Uttar Pradesh,Kannauj,2000,
Uttar Pradesh,Kannauj,2001,
Uttar Pradesh,Kannauj,2002,
Uttar Pradesh,Kannauj,2003,
Uttar Pradesh,Kannauj,2004,
Uttar Pradesh,Kannauj,2005,
Uttar Pradesh,Kannauj,2006,
Uttar Pradesh,Kannauj,2007,
Uttar Pradesh,Kannauj,2008,
Uttar Pradesh,Kannauj,2009,
Uttar Pradesh,Kannauj,2010,
Uttar Pradesh,Kannauj,2011,
Uttar Pradesh,Kannauj,2012,
Uttar Pradesh,Kannauj,2013,
Uttar Pradesh,Kannauj,2014,
Uttar Pradesh,Kannauj,2015,
Uttar Pradesh,Kannauj,2017,
Uttar Pradesh,Kannauj,2018,
Uttar Pradesh,Kanpur Dehat,2000,
Uttar Pradesh,Kanpur Dehat,2001,
Uttar Pradesh,Kanpur Dehat,2002,
Uttar Pradesh,Kanpur Dehat,2003,
Uttar Pradesh,Kanpur Dehat,2005,
Uttar Pradesh,Kanpur Dehat,2006,
Uttar Pradesh,Kanpur Dehat,2007,
Uttar Pradesh,Kanpur Dehat,2008,
Uttar Pradesh,Kanpur Dehat,2009,
Uttar Pradesh,Kanpur Dehat,2010,
Uttar Pradesh,Kanpur Dehat,2011,
Uttar Pradesh,Kanpur Dehat,2012,
Uttar Pradesh,Kanpur Dehat,2013,
Uttar Pradesh,Kanpur Dehat,2014,
Uttar Pradesh,Kanpur Dehat,2015,
Uttar Pradesh,Kanpur Dehat,2017,
Uttar Pradesh,Kanpur Nagar,2000,
Uttar Pradesh,Kanpur Nagar,2001,
Uttar Pradesh,Kanpur Nagar,2002,
Uttar Pradesh,Kanpur Nagar,2003,
Uttar Pradesh,Kanpur Nagar,2005,
Uttar Pradesh,Kanpur Nagar,2006,
Uttar Pradesh,Kanpur Nagar,2007,
Uttar Pradesh,Kanpur Nagar,2008,
Uttar Pradesh,Kanpur Nagar,2009,
Uttar Pradesh,Kanpur Nagar,2010,
Uttar Pradesh,Kanpur Nagar,2011,
Uttar Pradesh,Kanpur Nagar,2012,
Uttar Pradesh,Kanpur Nagar,2013,
Uttar Pradesh,Kanpur Nagar,2014,
Uttar Pradesh,Kanpur Nagar,2015,
Uttar Pradesh,Kanpur Nagar,2017,
Uttar Pradesh,Kasganj,2000,
Uttar Pradesh,Kasganj,2001,
Uttar Pradesh,Kasganj,2002,
Uttar Pradesh,Kasganj,2003,
Uttar Pradesh,Kasganj,2004,
Uttar Pradesh,Kasganj,2005,
Uttar Pradesh,Kasganj,2006,
Uttar Pradesh,Kasganj,2007,
Uttar Pradesh,Kasganj,2008,
Uttar Pradesh,Kasganj,2009,
Uttar Pradesh,Kasganj,2010,
Uttar Pradesh,Kasganj,2011,
Uttar Pradesh,Kasganj,2012,
Uttar Pradesh,Kasganj,2013,
Uttar Pradesh,Kasganj,2014,
Uttar Pradesh,Kasganj,2015,
Uttar Pradesh,Kasganj,2017,
Uttar Pradesh,Kasganj,2018,
Uttar Pradesh,Kaushambi,2000,
Uttar Pradesh,Kaushambi,2001,
Uttar Pradesh,Kaushambi,2002,
Uttar Pradesh,Kaushambi,2003,
Uttar Pradesh,Kaushambi,2004,
Uttar Pradesh,Kaushambi,2005,
Uttar Pradesh,Kaushambi,2006,
Uttar Pradesh,Kaushambi,2007,
Uttar Pradesh,Kaushambi,2008,
Uttar Pradesh,Kaushambi,2009,
Uttar Pradesh,Kaushambi,2010,
Uttar Pradesh,Kaushambi,2011,
Uttar Pradesh,Kaushambi,2012,
Uttar Pradesh,Kaushambi,2013,
Uttar Pradesh,Kaushambi,2014,
Uttar Pradesh,Kaushambi,2015,
Uttar Pradesh,Kaushambi,2017,
Uttar Pradesh,Kaushambi,2018,
Uttar Pradesh,Kheri,2000,
Uttar Pradesh,Kheri,2001,
Uttar Pradesh,Kheri,2002,
Uttar Pradesh,Kheri,2003,
Uttar Pradesh,Kheri,2005,
Uttar Pradesh,Kheri,2006,
Uttar Pradesh,Kheri,2007,
Uttar Pradesh,Kheri,2008,
Uttar Pradesh,Kheri,2009,
Uttar Pradesh,Kheri,2010,
Uttar Pradesh,Kheri,2011,
Uttar Pradesh,Kheri,2012,
Uttar Pradesh,Kheri,2013,
Uttar Pradesh,Kheri,2014,
Uttar Pradesh,Kheri,2015,
Uttar Pradesh,Kheri,2017,
Uttar Pradesh,Kheri,2018,
Uttar Pradesh,Kushi Nagar,2000,
Uttar Pradesh,Kushi Nagar,2001,
Uttar Pradesh,Kushi Nagar,2002,
Uttar Pradesh,Kushi Nagar,2003,
Uttar Pradesh,Kushi Nagar,2005,
Uttar Pradesh,Kushi Nagar,2006,
Uttar Pradesh,Kushi Nagar,2007,
Uttar Pradesh,Kushi Nagar,2008,
Uttar Pradesh,Kushi Nagar,2009,
Uttar Pradesh,Kushi Nagar,2010,
Uttar Pradesh,Kushi Nagar,2011,
Uttar Pradesh,Kushi Nagar,2012,
Uttar Pradesh,Kushi Nagar,2013,
Uttar Pradesh,Kushi Nagar,2014,
Uttar Pradesh,Kushi Nagar,2015,
Uttar Pradesh,Kushi Nagar,2016,
Uttar Pradesh,Kushi Nagar,2017,
Uttar Pradesh,Kushi Nagar,2018,
Uttar Pradesh,Lalitpur,2000,
Uttar Pradesh,Lalitpur,2001,
Uttar Pradesh,Lalitpur,2002,
Uttar Pradesh,Lalitpur,2003,
Uttar Pradesh,Lalitpur,2005,
Uttar Pradesh,Lalitpur,2006,
Uttar Pradesh,Lalitpur,2007,
Uttar Pradesh,Lalitpur,2008,
Uttar Pradesh,Lalitpur,2009,
Uttar Pradesh,Lalitpur,2010,
Uttar Pradesh,Lalitpur,2011,
Uttar Pradesh,Lalitpur,2012,
Uttar Pradesh,Lalitpur,2013,
Uttar Pradesh,Lalitpur,2014,
Uttar Pradesh,Lalitpur,2015,
Uttar Pradesh,Lalitpur,2017,
Uttar Pradesh,Lucknow,2000,
Uttar Pradesh,Lucknow,2001,
Uttar Pradesh,Lucknow,2002,
Uttar Pradesh,Lucknow,2003,
Uttar Pradesh,Lucknow,2005,
Uttar Pradesh,Lucknow,2006,
Uttar Pradesh,Lucknow,2007,
Uttar Pradesh,Lucknow,2008,
Uttar Pradesh,Lucknow,2009,
Uttar Pradesh,Lucknow,2010,
Uttar Pradesh,Lucknow,2011,
Uttar Pradesh,Lucknow,2012,
Uttar Pradesh,Lucknow,2013,
Uttar Pradesh,Lucknow,2014,
Uttar Pradesh,Lucknow,2015,
Uttar Pradesh,Lucknow,2017,
Uttar Pradesh,Maharajganj,2000,
Uttar Pradesh,Maharajganj,2001,
Uttar Pradesh,Maharajganj,2002,
Uttar Pradesh,Maharajganj,2003,
Uttar Pradesh,Maharajganj,2005,
Uttar Pradesh,Maharajganj,2006,
Uttar Pradesh,Maharajganj,2007,
Uttar Pradesh,Maharajganj,2008,
Uttar Pradesh,Maharajganj,2009,
Uttar Pradesh,Maharajganj,2010,
Uttar Pradesh,Maharajganj,2011,
Uttar Pradesh,Maharajganj,2012,
Uttar Pradesh,Maharajganj,2013,
Uttar Pradesh,Maharajganj,2014,
Uttar Pradesh,Maharajganj,2015,
Uttar Pradesh,Maharajganj,2017,
Uttar Pradesh,Mahoba,2000,
Uttar Pradesh,Mahoba,2001,
Uttar Pradesh,Mahoba,2002,
Uttar Pradesh,Mahoba,2003,
Uttar Pradesh,Mahoba,2005,
Uttar Pradesh,Mahoba,2006,
Uttar Pradesh,Mahoba,2007,
Uttar Pradesh,Mahoba,2008,
Uttar Pradesh,Mahoba,2009,
Uttar Pradesh,Mahoba,2010,
Uttar Pradesh,Mahoba,2011,
Uttar Pradesh,Mahoba,2012,
Uttar Pradesh,Mahoba,2013,
Uttar Pradesh,Mahoba,2014,
Uttar Pradesh,Mahoba,2015,
Uttar Pradesh,Mahoba,2017,
Uttar Pradesh,Mainpuri,2000,
Uttar Pradesh,Mainpuri,2001,
Uttar Pradesh,Mainpuri,2002,
Uttar Pradesh,Mainpuri,2003,
Uttar Pradesh,Mainpuri,2004,
Uttar Pradesh,Mainpuri,2005,
Uttar Pradesh,Mainpuri,2006,
Uttar Pradesh,Mainpuri,2007,
Uttar Pradesh,Mainpuri,2008,
Uttar Pradesh,Mainpuri,2009,
Uttar Pradesh,Mainpuri,2010,
Uttar Pradesh,Mainpuri,2011,
Uttar Pradesh,Mainpuri,2012,
Uttar Pradesh,Mainpuri,2013,
Uttar Pradesh,Mainpuri,2014,
Uttar Pradesh,Mainpuri,2015,
Uttar Pradesh,Mainpuri,2017,
Uttar Pradesh,Mainpuri,2018,
Uttar Pradesh,Mathura,2000,
Uttar Pradesh,Mathura,2001,
Uttar Pradesh,Mathura,2002,
Uttar Pradesh,Mathura,2003,
Uttar Pradesh,Mathura,2005,
Uttar Pradesh,Mathura,2006,
Uttar Pradesh,Mathura,2007,
Uttar Pradesh,Mathura,2008,
Uttar Pradesh,Mathura,2009,
Uttar Pradesh,Mathura,2010,
Uttar Pradesh,Mathura,2011,
Uttar Pradesh,Mathura,2012,
Uttar Pradesh,Mathura,2013,
Uttar Pradesh,Mathura,2014,
Uttar Pradesh,Mathura,2015,
Uttar Pradesh,Mathura,2017,
Uttar Pradesh,Mau,2000,
Uttar Pradesh,Mau,2001,
Uttar Pradesh,Mau,2002,
Uttar Pradesh,Mau,2003,
Uttar Pradesh,Mau,2005,
Uttar Pradesh,Mau,2006,
Uttar Pradesh,Mau,2007,
Uttar Pradesh,Mau,2008,
Uttar Pradesh,Mau,2009,
Uttar Pradesh,Mau,2010,
Uttar Pradesh,Mau,2011,
Uttar Pradesh,Mau,2012,
Uttar Pradesh,Mau,2013,
Uttar Pradesh,Mau,2014,
Uttar Pradesh,Mau,2015,
Uttar Pradesh,Mau,2017,
Uttar Pradesh,Mau,2018,
Uttar Pradesh,Meerut,2000,
Uttar Pradesh,Meerut,2001,
Uttar Pradesh,Meerut,2002,
Uttar Pradesh,Meerut,2003,
Uttar Pradesh,Meerut,2005,
Uttar Pradesh,Meerut,2006,
Uttar Pradesh,Meerut,2007,
Uttar Pradesh,Meerut,2008,
Uttar Pradesh,Meerut,2009,
Uttar Pradesh,Meerut,2010,
Uttar Pradesh,Meerut,2011,
Uttar Pradesh,Meerut,2012,
Uttar Pradesh,Meerut,2013,
Uttar Pradesh,Meerut,2014,
Uttar Pradesh,Meerut,2015,
Uttar Pradesh,Meerut,2017,
Uttar Pradesh,Meerut,2018,
Uttar Pradesh,Mirzapur,2000,
Uttar Pradesh,Mirzapur,2001,
Uttar Pradesh,Mirzapur,2002,
Uttar Pradesh,Mirzapur,2003,
Uttar Pradesh,Mirzapur,2005,
Uttar Pradesh,Mirzapur,2006,
Uttar Pradesh,Mirzapur,2007,
Uttar Pradesh,Mirzapur,2008,
Uttar Pradesh,Mirzapur,2009,
Uttar Pradesh,Mirzapur,2010,
Uttar Pradesh,Mirzapur,2011,
Uttar Pradesh,Mirzapur,2012,
Uttar Pradesh,Mirzapur,2013,
Uttar Pradesh,Mirzapur,2014,
Uttar Pradesh,Mirzapur,2015,
Uttar Pradesh,Mirzapur,2017,
Uttar Pradesh,Moradabad,2000,
Uttar Pradesh,Moradabad,2001,
Uttar Pradesh,Moradabad,2002,
Uttar Pradesh,Moradabad,2003,
Uttar Pradesh,Moradabad,2005,
Uttar Pradesh,Moradabad,2006,
Uttar Pradesh,Moradabad,2007,
Uttar Pradesh,Moradabad,2008,
Uttar Pradesh,Moradabad,2009,
Uttar Pradesh,Moradabad,2010,
Uttar Pradesh,Moradabad,2011,
Uttar Pradesh,Moradabad,2012,
Uttar Pradesh,Moradabad,2013,
Uttar Pradesh,Moradabad,2014,
Uttar Pradesh,Moradabad,2015,
Uttar Pradesh,Moradabad,2017,
Uttar Pradesh,Moradabad,2018,
Uttar Pradesh,Muzaffarnagar,2000,
Uttar Pradesh,Muzaffarnagar,2002,
Uttar Pradesh,Muzaffarnagar,2003,
Uttar Pradesh,Muzaffarnagar,2004,
Uttar Pradesh,Muzaffarnagar,2005,
Uttar Pradesh,Muzaffarnagar,2006,
Uttar Pradesh,Muzaffarnagar,2007,
Uttar Pradesh,Muzaffarnagar,2008,
Uttar Pradesh,Muzaffarnagar,2009,
Uttar Pradesh,Muzaffarnagar,2010,
Uttar Pradesh,Muzaffarnagar,2011,
Uttar Pradesh,Muzaffarnagar,2012,
Uttar Pradesh,Muzaffarnagar,2013,
Uttar Pradesh,Muzaffarnagar,2014,
Uttar Pradesh,Muzaffarnagar,2015,
Uttar Pradesh,Muzaffarnagar,2017,
Uttar Pradesh,Muzaffarnagar,2018,
Uttar Pradesh,Pilibhit,2000,
Uttar Pradesh,Pilibhit,2001,
Uttar Pradesh,Pilibhit,2002,
Uttar Pradesh,Pilibhit,2003,
Uttar Pradesh,Pilibhit,2004,
Uttar Pradesh,Pilibhit,2005,
Uttar Pradesh,Pilibhit,2006,
Uttar Pradesh,Pilibhit,2007,
Uttar Pradesh,Pilibhit,2008,
Uttar Pradesh,Pilibhit,2009,
Uttar Pradesh,Pilibhit,2010,
Uttar Pradesh,Pilibhit,2011,
Uttar Pradesh,Pilibhit,2012,
Uttar Pradesh,Pilibhit,2013,
Uttar Pradesh,Pilibhit,2014,
Uttar Pradesh,Pilibhit,2015,
Uttar Pradesh,Pilibhit,2017,
Uttar Pradesh,Pilibhit,2018,
Uttar Pradesh,Prayagraj,2001,
Uttar Pradesh,Prayagraj,2002,
Uttar Pradesh,Prayagraj,2003,
Uttar Pradesh,Prayagraj,2006,
Uttar Pradesh,Prayagraj,2007,
Uttar Pradesh,Prayagraj,2008,
Uttar Pradesh,Prayagraj,2009,
Uttar Pradesh,Prayagraj,2010,
Uttar Pradesh,Prayagraj,2011,
Uttar Pradesh,Prayagraj,2012,
Uttar Pradesh,Prayagraj,2013,
Uttar Pradesh,Prayagraj,2014,
Uttar Pradesh,Prayagraj,2015,
Uttar Pradesh,Prayagraj,2017,
Uttar Pradesh,Prayagraj,2018,
Uttar Pradesh,Rae Bareli,2000,
Uttar Pradesh,Rae Bareli,2001,
Uttar Pradesh,Rae Bareli,2002,
Uttar Pradesh,Rae Bareli,2003,
Uttar Pradesh,Rae Bareli,2005,
Uttar Pradesh,Rae Bareli,2006,
Uttar Pradesh,Rae Bareli,2007,
Uttar Pradesh,Rae Bareli,2008,
Uttar Pradesh,Rae Bareli,2009,
Uttar Pradesh,Rae Bareli,2010,
Uttar Pradesh,Rae Bareli,2011,
Uttar Pradesh,Rae Bareli,2012,
Uttar Pradesh,Rae Bareli,2013,
Uttar Pradesh,Rae Bareli,2014,
Uttar Pradesh,Rae Bareli,2015,
Uttar Pradesh,Rae Bareli,2017,
Uttar Pradesh,Rampur,2000,
Uttar Pradesh,Rampur,2001,
Uttar Pradesh,Rampur,2002,
Uttar Pradesh,Rampur,2003,
Uttar Pradesh,Rampur,2004,
Uttar Pradesh,Rampur,2005,
Uttar Pradesh,Rampur,2006,
Uttar Pradesh,Rampur,2007,
Uttar Pradesh,Rampur,2008,
Uttar Pradesh,Rampur,2009,
Uttar Pradesh,Rampur,2010,
Uttar Pradesh,Rampur,2011,
Uttar Pradesh,Rampur,2012,
Uttar Pradesh,Rampur,2013,
Uttar Pradesh,Rampur,2014,
Uttar Pradesh,Rampur,2015,
Uttar Pradesh,Rampur,2017,
Uttar Pradesh,Rampur,2018,
Uttar Pradesh,Saharanpur,2000,
Uttar Pradesh,Saharanpur,2001,
Uttar Pradesh,Saharanpur,2002,
Uttar Pradesh,Saharanpur,2003,
Uttar Pradesh,Saharanpur,2004,
Uttar Pradesh,Saharanpur,2005,
Uttar Pradesh,Saharanpur,2006,
Uttar Pradesh,Saharanpur,2007,
Uttar Pradesh,Saharanpur,2008,
Uttar Pradesh,Saharanpur,2009,
Uttar Pradesh,Saharanpur,2010,
Uttar Pradesh,Saharanpur,2011,
Uttar Pradesh,Saharanpur,2012,
Uttar Pradesh,Saharanpur,2013,
Uttar Pradesh,Saharanpur,2014,
Uttar Pradesh,Saharanpur,2015,
Uttar Pradesh,Saharanpur,2017,
Uttar Pradesh,Saharanpur,2018,
Uttar Pradesh,Sambhal,2000,
Uttar Pradesh,Sambhal,2001,
Uttar Pradesh,Sambhal,2002,
Uttar Pradesh,Sambhal,2003,
Uttar Pradesh,Sambhal,2005,
Uttar Pradesh,Sambhal,2006,
Uttar Pradesh,Sambhal,2007,
Uttar Pradesh,Sambhal,2008,
Uttar Pradesh,Sambhal,2009,
Uttar Pradesh,Sambhal,2010,
Uttar Pradesh,Sambhal,2011,
Uttar Pradesh,Sambhal,2012,
Uttar Pradesh,Sambhal,2013,
Uttar Pradesh,Sambhal,2014,
Uttar Pradesh,Sambhal,2015,
Uttar Pradesh,Sambhal,2017,
Uttar Pradesh,Sambhal,2018,
Uttar Pradesh,Sant Kabeer Nagar,2000,
Uttar Pradesh,Sant Kabeer Nagar,2001,
Uttar Pradesh,Sant Kabeer Nagar,2002,
Uttar Pradesh,Sant Kabeer Nagar,2003,
Uttar Pradesh,Sant Kabeer Nagar,2005,
Uttar Pradesh,Sant Kabeer Nagar,2006,
Uttar Pradesh,Sant Kabeer Nagar,2007,
Uttar Pradesh,Sant Kabeer Nagar,2008,
Uttar Pradesh,Sant Kabeer Nagar,2009,
Uttar Pradesh,Sant Kabeer Nagar,2010,
Uttar Pradesh,Sant Kabeer Nagar,2011,
Uttar Pradesh,Sant Kabeer Nagar,2012,
Uttar Pradesh,Sant Kabeer Nagar,2013,
Uttar Pradesh,Sant Kabeer Nagar,2014,
Uttar Pradesh,Sant Kabeer Nagar,2015,
Uttar Pradesh,Sant Kabeer Nagar,2017,
Uttar Pradesh,Shahjahanpur,2000,
Uttar Pradesh,Shahjahanpur,2001,
Uttar Pradesh,Shahjahanpur,2002,
Uttar Pradesh,Shahjahanpur,2003,
Uttar Pradesh,Shahjahanpur,2004,
Uttar Pradesh,Shahjahanpur,2005,
Uttar Pradesh,Shahjahanpur,2006,
Uttar Pradesh,Shahjahanpur,2007,
Uttar Pradesh,Shahjahanpur,2008,
Uttar Pradesh,Shahjahanpur,2009,
Uttar Pradesh,Shahjahanpur,2010,
Uttar Pradesh,Shahjahanpur,2011,
Uttar Pradesh,Shahjahanpur,2012,
Uttar Pradesh,Shahjahanpur,2013,
Uttar Pradesh,Shahjahanpur,2014,
Uttar Pradesh,Shahjahanpur,2015,
Uttar Pradesh,Shahjahanpur,2017,
Uttar Pradesh,Shahjahanpur,2018,
Uttar Pradesh,Shamli,2000,
Uttar Pradesh,Shamli,2001,
Uttar Pradesh,Shamli,2002,
Uttar Pradesh,Shamli,2003,
Uttar Pradesh,Shamli,2004,
Uttar Pradesh,Shamli,2005,
Uttar Pradesh,Shamli,2006,
Uttar Pradesh,Shamli,2007,
Uttar Pradesh,Shamli,2008,
Uttar Pradesh,Shamli,2009,
Uttar Pradesh,Shamli,2010,
Uttar Pradesh,Shamli,2011,
Uttar Pradesh,Shamli,2012,
Uttar Pradesh,Shamli,2013,
Uttar Pradesh,Shamli,2014,
Uttar Pradesh,Shamli,2015,
Uttar Pradesh,Shamli,2017,
Uttar Pradesh,Shamli,2018,
Uttar Pradesh,Shravasti,2000,
Uttar Pradesh,Shravasti,2001,
Uttar Pradesh,Shravasti,2002,
Uttar Pradesh,Shravasti,2003,
Uttar Pradesh,Shravasti,2004,
Uttar Pradesh,Shravasti,2005,
Uttar Pradesh,Shravasti,2006,
Uttar Pradesh,Shravasti,2007,
Uttar Pradesh,Shravasti,2008,
Uttar Pradesh,Shravasti,2009,
Uttar Pradesh,Shravasti,2010,
Uttar Pradesh,Shravasti,2011,
Uttar Pradesh,Shravasti,2012,
Uttar Pradesh,Shravasti,2013,
Uttar Pradesh,Shravasti,2014,
Uttar Pradesh,Shravasti,2015,
Uttar Pradesh,Shravasti,2017,
Uttar Pradesh,Shravasti,2018,
Uttar Pradesh,Siddharth Nagar,2000,
Uttar Pradesh,Siddharth Nagar,2001,
